index,count,mean,std,min,25%,50%,75%,max
total_cohort_4_s_t_XX,114.0,137.15635681152344,86.23318481445312,13.153457641601562,34.37294006347656,111.10920715332031,234.8544464111328,234.8544464111328
mean_cohort_4_s_t_XX,114.0,0.2986493706703186,0.1319197416305542,0.08541206270456314,0.18990574777126312,0.24527418613433838,0.4499127268791199,0.4499127268791199
dof_cohort_4_s_t_XX,114.0,35.07017543859649,12.291963917946536,14.0,16.0,39.0,45.0,45.0
dof_ns_s_4_XX,4360.0,0.3247706422018349,0.4683428024934823,0.0,0.0,0.0,1.0,1.0
count_cohort_4_ns_s_t_XX,1416.0,3312.18359375,1075.1243896484375,407.0,3321.0,3516.0,3872.0,4025.0
total_cohort_4_ns_s_t_XX,1416.0,893.4232177734375,347.6210021972656,27.463130950927734,847.4093017578125,849.5692138671875,984.012451171875,1295.9248046875
mean_cohort_4_ns_s_t_XX,1416.0,0.2570701539516449,0.0534164160490036,0.06747698038816452,0.2416294664144516,0.25413545966148376,0.2673681080341339,0.3219688832759857
dof_cohort_4_ns_s_t_XX,1416.0,278.71610169491527,90.67384907805622,34.0,279.0,296.0,326.0,339.0
E_hat_gt_4_XX,1416.0,0.25700866096353125,0.06161969594362929,0.06747698038816452,0.24443666636943817,0.25530949234962463,0.2673681080341339,0.4499127268791199
DOF_gt_4_XX,1416.0,1.0043169958940361,0.006011819510263264,1.0017050310761528,1.0017467262220046,1.0017905117292143,1.0018921492794914,1.0377490433255416
dummy_U_Gg4_XX,4360.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
N1_4_XX,4360.0,1310.0,0.0,1310.0,1310.0,1310.0,1310.0,1310.0
U_Gg4_temp_XX,2180.0,0.006662101742199108,0.8500849608379224,-15.10807924780227,-0.09967972274574832,0.0,0.0,16.01407689538621
U_Gg4_XX,4360.0,0.0033310508710995535,0.6207329387682897,-15.10807924780227,-0.0,-0.0,0.0,16.01407689538621
count4_core_XX,4360.0,3.3793578147888184,5.454052925109863,0.0,0.0,0.0,10.0,16.0
U_Gg4_temp_var_XX,1416.0,1.3189783323294569e-08,0.9545046232310657,-16.546084668071266,-0.08109417443480597,0.0,0.0978049961283177,13.923522678004009
U_Gg4_var_XX,4360.0,3.426923519023795e-08,1.566668121889764,-16.546084668071266,-0.31146831854378876,0.0,0.35663065766093455,13.923522678004009
diff_y_5_XX,1635.0,0.3091990351676941,0.5586938261985779,-2.5733225345611572,0.009327471256256104,0.25721800327301025,0.571861982345581,3.504998207092285
never_change_d_5_XX,1635.0,0.582262996941896,0.4933372645731075,0.0,0.0,1.0,1.0,1.0
never_change_d_5_wXX,1635.0,6.95045871559633,6.049721923061127,0.0,0.0,10.0,12.0,16.0
N_gt_control_5_XX,4360.0,973.7291284403669,1465.5206868149328,0.0,0.0,0.0,3167.0,3419.0
distance_to_switch_5_XX,1635.0,0.06116207951070336,0.2397006906176475,0.0,0.0,0.0,0.0,1.0
distance_to_switch_5_wXX,1635.0,0.7070336391437309,2.7916939568667654,0.0,0.0,0.0,0.0,15.0
N1_t_5_XX,4360.0,144.5,207.21087757690108,0.0,0.0,0.0,249.0,522.0
N_dw1_t_5_XX,4360.0,12.5,17.862619682523032,0.0,0.0,0.0,21.75,45.0
N1_t_5_g_XX,4360.0,108.17614678899082,189.93011883014032,0.0,0.0,0.0,181.0,522.0
diff_y_5_N_gt_XX,1635.0,3.698862075805664,6.785197734832764,-36.02651596069336,0.10109376907348633,2.942124366760254,6.809508323669434,45.56497573852539
dof_y_5_N_gt_XX,4360.0,0.375,0.48417844651127356,0.0,0.0,0.0,1.0,1.0
dof_ns_5_XX,4360.0,0.21834862385321102,0.4131726713666549,0.0,0.0,0.0,0.0,1.0
dof_s_5_XX,4360.0,0.022935779816513763,0.1497159672384593,0.0,0.0,0.0,0.0,1.0
count_cohort_5_ns_t_XX,952.0,2954.7373046875,942.4443359375,407.0,3167.0,3335.0,3419.0,3419.0
total_cohort_5_ns_t_XX,952.0,1009.732666015625,372.5130310058594,57.10737991333008,1028.7457275390625,1055.700439453125,1331.71142578125,1331.71142578125
mean_cohort_5_ns_t_XX,952.0,0.32402917742729187,0.06404947489500046,0.11848004162311554,0.3165518641471863,0.32483288645744324,0.3895031809806824,0.3895031809806824
dof_cohort_5_ns_t_XX,952.0,247.75840336134453,79.19405038230387,34.0,265.0,280.0,287.0,287.0
count_cohort_5_s_t_XX,100.0,440.5299987792969,118.16951751708984,181.0,453.0,453.0,522.0,522.0
total_cohort_5_s_t_XX,100.0,145.5100860595703,64.69322967529297,20.890911102294922,128.89703369140625,128.89703369140625,204.21710205078125,204.21710205078125
mean_cohort_5_s_t_XX,100.0,0.3054872751235962,0.0967075303196907,0.11541939526796341,0.28454092144966125,0.28454092144966125,0.3912205100059509,0.3912205100059509
dof_cohort_5_s_t_XX,100.0,38.02,10.044326002698483,16.0,39.0,39.0,45.0,45.0
dof_ns_s_5_XX,4360.0,0.24128440366972478,0.42791148327388523,0.0,0.0,0.0,0.0,1.0
count_cohort_5_ns_s_t_XX,1052.0,3342.37060546875,1050.6680908203125,407.0,3348.0,3788.0,3941.0,3941.0
total_cohort_5_ns_s_t_XX,1052.0,1134.6136474609375,422.09063720703125,57.10737991333008,1049.63671875,1184.597412109375,1535.9287109375,1535.9287109375
mean_cohort_5_ns_s_t_XX,1052.0,0.32245180010795593,0.06289522349834442,0.11848004162311554,0.31272369623184204,0.31351155042648315,0.38973069190979004,0.38973069190979004
dof_cohort_5_ns_s_t_XX,1052.0,281.1958174904943,88.6628851023295,34.0,281.0,319.0,332.0,332.0
E_hat_gt_5_XX,1052.0,0.32226662371775044,0.06798943391370141,0.11541939526796341,0.3165518641471863,0.32483288645744324,0.3895031809806824,0.3912205100059509
DOF_gt_5_XX,1052.0,1.0043500977022275,0.005537837068147051,1.0017467262220046,1.0017467262220046,1.0017905117292143,1.0018921492794914,1.0327955589886444
dummy_U_Gg5_XX,4360.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
N1_5_XX,4360.0,1156.0,0.0,1156.0,1156.0,1156.0,1156.0,1156.0
U_Gg5_temp_XX,1635.0,-0.014852490894478314,1.1287973701270053,-12.08982312968033,-0.17605655748125332,0.0,0.0,17.433261025735664
U_Gg5_XX,4360.0,-0.005569684085429368,0.7147720414758392,-12.08982312968033,0.0,0.0,0.0,17.433261025735664
count5_core_XX,4360.0,2.5405962467193604,4.948904991149902,0.0,0.0,0.0,0.0,16.0
U_Gg5_temp_var_XX,1052.0,-3.838793831354673e-08,1.2958482023912947,-15.024330950132452,-0.13841569276290872,0.0,0.17172376490810404,15.391937028131695
U_Gg5_var_XX,4360.0,-7.409928641319821e-08,1.830760401113065,-15.024330950132452,-0.3077725900657931,0.0,0.3937298350706338,15.391937028131695
diff_y_pl_1_XX,3270.0,-0.06770696491003036,0.45256420969963074,-4.901834964752197,-0.2036116123199463,-0.056200504302978516,0.07603123784065247,4.510800361633301
never_change_d_pl_1_XX,3815.0,0.5418086500655308,0.4983142848233411,0.0,0.0,1.0,1.0,1.0
never_change_d_pl_1_wXX,3815.0,6.453735255570118,6.083141495500086,0.0,0.0,9.0,12.0,16.0
N_gt_control_placebo_1_XX,4360.0,2073.882110091743,1620.843371664243,0.0,305.25,3167.0,3503.0,3838.0
dist_to_switch_pl_1_XX,3270.0,0.02996941896024465,0.17052901776064006,0.0,0.0,0.0,0.0,1.0
dist_to_switch_pl_1_wXX,3270.0,0.3437308868501529,1.9725592647564665,0.0,0.0,0.0,0.0,15.0
N1_t_placebo_1_XX,4360.0,140.5,135.1543177545882,0.0,63.0,119.0,171.25,453.0
N1_t_placebo_1_dwXX,4360.0,12.25,11.703371945244497,0.0,5.25,10.5,15.25,39.0
N1_t_placebo_1_g_XX,4360.0,105.18165137614679,131.87332563929087,0.0,0.0,84.0,168.0,453.0
diff_y_pl_1_N_gt_XX,3270.0,-0.8119783997535706,5.469408988952637,-63.723854064941406,-2.3833065032958984,-0.6247174739837646,0.8694066405296326,58.640403747558594
dof_ns_pl_1_XX,4360.0,0.47408256880733946,0.49938510717298157,0.0,0.0,0.0,1.0,1.0
dof_s_pl_1_XX,4360.0,0.022477064220183487,0.14824603325045074,0.0,0.0,0.0,0.0,1.0
count_cohort_pl_1_ns_t_XX,2067.0,3075.072021484375,1036.519775390625,407.0,3167.0,3419.0,3657.0,3838.0
total_cohort_pl_1_ns_t_XX,2067.0,-221.26075744628906,110.9817886352539,-417.7509460449219,-258.7318420410156,-224.387939453125,-160.6207733154297,24.221651077270508
mean_cohort_pl_1_ns_t_XX,2067.0,-0.0688646137714386,0.02933618612587452,-0.11598668247461319,-0.07254385948181152,-0.07074975222349167,-0.06098797917366028,0.032209642231464386
dof_cohort_pl_1_ns_t_XX,2067.0,258.41654571843253,87.3979237375706,34.0,265.0,287.0,308.0,324.0
count_cohort_pl_1_s_t_XX,98.0,269.5408020019531,152.69313049316406,84.0,154.0,181.0,453.0,453.0
total_cohort_pl_1_s_t_XX,98.0,-48.766441345214844,35.3562126159668,-87.24899291992188,-87.24899291992188,-56.06770706176758,-14.077072143554688,-4.968064308166504
mean_cohort_pl_1_s_t_XX,98.0,-0.16848976910114288,0.09390895068645477,-0.30976635217666626,-0.19260263442993164,-0.19260263442993164,-0.08379209786653519,-0.034718107432127
dof_cohort_pl_1_s_t_XX,98.0,23.428571428571427,13.013870475084195,7.0,14.0,16.0,39.0,39.0
dof_ns_s_pl_1_XX,4360.0,0.49655963302752293,0.5000455116922454,0.0,0.0,0.0,1.0,1.0
count_cohort_pl_1_ns_s_t_XX,2165.0,3267.69140625,1111.559326171875,407.0,3335.0,3503.0,3838.0,4291.0
total_cohort_pl_1_ns_s_t_XX,2165.0,-254.0511016845703,139.93724060058594,-504.9999694824219,-314.7995910644531,-229.73451232910156,-165.58883666992188,24.221651077270508
mean_cohort_pl_1_ns_s_t_XX,2165.0,-0.07327793538570404,0.031561218202114105,-0.11768817901611328,-0.08202178031206131,-0.07738558202981949,-0.06213672459125519,0.032209642231464386
dof_cohort_pl_1_ns_s_t_XX,2165.0,275.1459584295612,94.03145213854307,34.0,280.0,294.0,324.0,363.0
E_hat_gt_pl_1_XX,2165.0,-0.0733742102189097,0.04057179063699782,-0.30976635217666626,-0.07254385948181152,-0.07074975222349167,-0.06098797917366028,0.032209642231464386
DOF_gt_pl_1_XX,2165.0,1.0042800988596081,0.008319602906155271,1.001546791334383,1.001627340376763,1.0017467262220046,1.0018921492794914,1.0801234497346435
dummy_U_Gg_pl_1_XX,4360.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
U_Gg_pl_1_temp_XX,3270.0,-0.01454515289699024,0.5075080063667985,-14.72615782476405,0.0,-0.0,0.017112964447662117,8.085776097091491
U_Gg_placebo_1_XX,4360.0,-0.01090886467274268,0.4402508202983848,-14.72615782476405,-0.0,0.0,0.0,8.125748822100872
count1_pl_core_XX,4360.0,5.055733944954128,6.001748171022272,0.0,0.0,0.0,12.0,16.0
U_Gg_pl_1_temp_var_XX,2165.0,-4.8239792243916826e-09,0.5911647837059534,-13.78335556887222,-0.03245266011620186,0.0,0.028233777307495354,9.232177122690564
U_Gg_pl_1_var_XX,4360.0,-1.9163146828800313e-08,1.1725828088133845,-13.78335556887222,-0.0969730693635775,0.0,0.05757490607207823,9.232177122690564
diff_y_pl_2_XX,2180.0,-0.13084030151367188,0.4802176058292389,-2.854036569595337,-0.29843276739120483,-0.10732001066207886,0.05029495060443878,4.289513111114502
never_change_d_pl_2_XX,3270.0,0.3981651376146789,0.4895946940703313,0.0,0.0,0.0,1.0,1.0
never_change_d_pl_2_wXX,3270.0,4.750764525993884,5.952958065053443,0.0,0.0,0.0,12.0,16.0
N_gt_control_placebo_2_XX,4360.0,1322.5227064220182,1584.0560004786737,0.0,0.0,203.5,3335.0,3503.0
dist_to_switch_pl_2_XX,2180.0,0.02018348623853211,0.14065983398438336,0.0,0.0,0.0,0.0,1.0
dist_to_switch_pl_2_wXX,2180.0,0.23073394495412844,1.6265552201531395,0.0,0.0,0.0,0.0,15.0
N1_t_placebo_2_XX,4360.0,62.875,69.79596468397405,0.0,0.0,42.0,101.5,181.0
N1_t_placebo_2_dwXX,4360.0,5.5,6.205548509276715,0.0,0.0,3.5,8.75,16.0
N1_t_placebo_2_g_XX,4360.0,47.0697247706422,66.2648041758517,0.0,0.0,0.0,84.0,181.0
diff_y_pl_2_N_gt_XX,2180.0,-1.5631359815597534,5.799787998199463,-41.2886962890625,-3.590512275695801,-1.2072333097457886,0.5874443054199219,55.763671875
dof_ns_pl_2_XX,4360.0,0.29862385321100915,0.457706999046558,0.0,0.0,0.0,1.0,1.0
dof_s_pl_2_XX,4360.0,0.010091743119266056,0.09996095051144284,0.0,0.0,0.0,0.0,1.0
count_cohort_pl_2_ns_t_XX,1302.0,2980.184326171875,970.3693237304688,407.0,3167.0,3335.0,3419.0,3503.0
total_cohort_pl_2_ns_t_XX,1302.0,-416.33660888671875,185.20220947265625,-671.0929565429688,-447.70123291015625,-399.3614807128906,-366.03662109375,3.537907600402832
mean_cohort_pl_2_ns_t_XX,1302.0,-0.132319375872612,0.042520537972450256,-0.19157662987709045,-0.1564183235168457,-0.12610088288784027,-0.10975610464811325,0.006386114750057459
dof_cohort_pl_2_ns_t_XX,1302.0,249.95238095238096,81.52073552783055,34.0,265.0,280.0,287.0,294.0
count_cohort_pl_2_s_t_XX,44.0,141.5454559326172,41.32652282714844,84.0,84.0,154.0,181.0,181.0
total_cohort_pl_2_s_t_XX,44.0,-16.731332778930664,10.44031047821045,-30.815635681152344,-30.815635681152344,-14.389756202697754,-5.391440391540527,-5.254789352416992
mean_cohort_pl_2_s_t_XX,44.0,-0.11274158209562302,0.06074298918247223,-0.20010152459144592,-0.20010152459144592,-0.07950141280889511,-0.06418381631374359,-0.06255701929330826
dof_cohort_pl_2_s_t_XX,44.0,12.5,3.890955523225745,7.0,7.0,14.0,16.0,16.0
dof_ns_s_pl_2_XX,4360.0,0.30871559633027523,0.4620164882912213,0.0,0.0,0.0,1.0,1.0
count_cohort_pl_2_ns_s_t_XX,1346.0,3104.79052734375,1005.034423828125,407.0,3251.0,3419.0,3573.0,3684.0
total_cohort_pl_2_ns_s_t_XX,1346.0,-431.7565002441406,189.6874542236328,-685.482666015625,-478.516845703125,-404.7529602050781,-371.2913818359375,3.537907600402832
mean_cohort_pl_2_ns_s_t_XX,1346.0,-0.13168761134147644,0.040814608335494995,-0.18607021868228912,-0.1564183235168457,-0.1245010644197464,-0.10859648138284683,0.006386114750057459
dof_cohort_pl_2_ns_s_t_XX,1346.0,260.8187221396731,84.65177200885633,34.0,272.0,287.0,301.0,310.0
E_hat_gt_pl_2_XX,1346.0,-0.13167938941336868,0.04334687614090121,-0.20010152459144592,-0.1564183235168457,-0.12610088288784027,-0.10975610464811325,0.006386114750057459
DOF_gt_pl_2_XX,1346.0,1.0046183344768738,0.00968989396242398,1.0017050310761528,1.0017467262220046,1.0017905117292143,1.0018921492794914,1.0801234497346435
dummy_U_Gg_pl_2_XX,4360.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
U_Gg_pl_2_temp_XX,2180.0,0.009344571473983378,0.8671980524941872,-13.534875949381833,0.0,0.0,0.05408411503236628,14.871545572641118
U_Gg_placebo_2_XX,4360.0,0.004672285736991692,0.6164017585934941,-13.534875949381833,0.0,0.0,0.0,14.871545572641118
count2_pl_core_XX,4360.0,3.1942660550458717,5.367102955867197,0.0,0.0,0.0,9.0,16.0
U_Gg_pl_2_temp_var_XX,1346.0,-1.532810530310339e-09,1.118473589645489,-12.733253952086494,-0.08105449303281162,0.0,0.06376835419866601,16.42684263977579
U_Gg_pl_2_var_XX,4360.0,-3.785620148446135e-09,1.756981613035487,-12.733253952086494,-0.12673058518136351,0.0,0.06151629181453758,16.42684263977579
U_Gg_XX,4360.0,0.007935926702681426,0.8284820861298589,-10.836336036179528,-0.0,0.0,0.0,25.2629472220445
U_Gg_num_XX,4360.0,0.0045270235604001705,0.47260490977218295,-6.181552625432231,-0.0,0.0,0.0,14.411166025600894
U_Gg_den_XX,4360.0,0.5704467455414576,2.5538058410749807e-15,0.5704467455414577,0.5704467455414577,0.5704467455414577,0.5704467455414577,0.5704467455414577
U_Gg_num_var_XX,4360.0,5.066621239581238e-09,1.1964963497444163,-7.325630110671362,-0.265663880825292,0.0,0.2153754831836421,12.90978259726435
U_Gg_var_XX,4360.0,8.881847904654065e-09,2.0974724794138933,-12.841917616197472,-0.4657119755729848,0.0,0.37755581019085593,22.63100403002671
delta_D_1_XX,4360.0,1.000000050291419,0.0,1.000000050291419,1.000000050291419,1.000000050291419,1.000000050291419,1.000000050291419
delta_D_g_1_XX,4360.0,0.03279816756051996,0.17812840213892384,0.0,0.0,0.0,0.0,1.0000001089479582
delta_D_2_XX,4360.0,0.4526386787183583,0.0,0.4526386787183583,0.4526386787183583,0.4526386787183583,0.4526386787183583,0.4526386787183583
delta_D_g_2_XX,4360.0,0.013073393682241516,0.11360210917857165,0.0,0.0,0.0,0.0,1.0000000113899716
delta_D_3_XX,4360.0,0.46556671895086765,0.0,0.46556671895086765,0.46556671895086765,0.46556671895086765,0.46556671895086765,0.46556671895086765
delta_D_g_3_XX,4360.0,0.01284403655830885,0.1126142790871454,0.0,0.0,0.0,0.0,1.0000000108594165
delta_D_4_XX,4360.0,0.41374046076089144,0.0,0.41374046076089144,0.41374046076089144,0.41374046076089144,0.41374046076089144,0.41374046076089144
delta_D_g_4_XX,4360.0,0.010779816531988172,0.1032766113378618,0.0,0.0,0.0,0.0,1.000000054283504
delta_D_5_XX,4360.0,0.41349481930956244,0.0,0.41349481930956244,0.41349481930956244,0.41349481930956244,0.41349481930956244,0.41349481930956244
delta_D_g_5_XX,4360.0,0.009403670104738302,0.09652656881233314,0.0,0.0,0.0,0.0,1.0000000969110943
U_Gg_den_plus_XX,4360.0,0.5704467455414576,2.5538058410749807e-15,0.5704467455414577,0.5704467455414577,0.5704467455414577,0.5704467455414577,0.5704467455414577
